walking,eating,smoking,discussion,directions,greeting,phoning,posing,purchases,sitting,sittingdown,takingphoto,waiting,walkingdog,walkingtogether
0.16961342375725508,0.1958652981556952,0.17250276682898402,0.22281810408458114,0.15699729835614562,0.22827301919460297,0.20646703988313675,0.3921964159235358,0.38294538855552673,0.11059689102694392,0.3668783591128886,0.11271666921675205,0.16117906663566828,0.31186962593346834,0.1892042886465788
0.16499214060604572,0.1885550171136856,0.1521590226329863,0.1804710067808628,0.14173922361806035,0.22836189344525337,0.23150642774999142,0.9624835764989257,0.2836935641244054,0.10739930020645261,0.1672399491071701,0.11346714571118355,0.16565498430281878,0.2891454892233014,0.17319417651742697
0.17757694981992245,0.16614168044179678,0.15525374002754688,0.15817595459520817,0.14245672384276986,0.2250505555421114,0.2585498373955488,0.9659046176820993,0.26551996730268,0.10807251976802945,0.1565453391522169,0.10720408521592617,0.1737429015338421,0.29543357715010643,0.1586610246449709
0.17830459866672754,0.1629898278042674,0.16882712440565228,0.1805283329449594,0.1367710903286934,0.23101927898824215,0.19913425669074059,0.30690882354974747,0.22426505107432604,0.1101573845371604,0.19841710897162557,0.1559571996331215,0.1682670940645039,0.26401514280587435,0.1746590081602335
0.16077128238976002,0.1535062724724412,0.14224742352962494,0.1969400611706078,0.12544623017311096,0.2373821698129177,0.18669664580374956,0.2580867172218859,0.28799031022936106,0.21351459110155702,0.22693748772144318,0.1150510748848319,0.1713544325903058,0.23019998148083687,0.21163340285420418
0.16228660475462675,0.1386621119454503,0.09652595780789852,0.19050330063328147,0.1427831114269793,0.2651763465255499,0.18333689216524363,0.2312128534540534,0.2894532112404704,0.15030624717473984,0.2422140180133283,0.171926979906857,0.1728691142052412,0.21037281677126884,0.1989007657393813
0.15446865186095238,0.14923161454498768,0.22642504889518023,0.16826505353674293,0.13600183324888349,0.3105575032532215,0.20330739580094814,0.24974598176777363,0.34013084322214127,0.1623136755079031,0.20540459640324116,0.13828160846605897,0.200066102668643,0.2054445268586278,0.1983394818380475
0.3373633185401559,0.18415997829288244,0.20140621857717633,0.18823481909930706,0.14189173094928265,0.2995605617761612,0.1777459578588605,0.2115124580450356,0.36257388535887003,0.1833290816284716,0.12149113928899169,0.12817478878423572,0.2131895194761455,0.19434291683137417,0.21209248807281256
0.14177909027785063,0.2043210957199335,0.13335343869403005,0.22446309449151158,0.15795059502124786,0.2697188714519143,0.17991875670850277,0.23985933419317007,0.3550248024985194,0.1733105517923832,0.24631779547780752,0.15199831873178482,0.22257061209529638,0.1988288965076208,0.19304628390818834
0.15461247693747282,0.20268735103309155,0.13240798842161894,0.22262930497527122,0.18293878389522433,0.27159898821264505,0.17722151055932045,0.2595647005364299,0.3087908448651433,0.2425265763886273,0.20576502988114953,0.12475024769082665,0.2240267307497561,0.24243569374084473,0.16244177520275116
0.1570033309981227,0.2266905838623643,0.13371109077706933,0.20234280079603195,0.1981339636258781,0.333003006875515,0.18294643983244896,0.3187123779207468,0.4471753779798746,0.17663473775610328,0.16453629126772285,0.114809341263026,0.22959628282114863,0.2865818627178669,0.16183012630790472
0.17066111136227846,0.23289944883435965,0.17995919939130545,0.22416834626346827,0.1987154884263873,0.38707431592047215,0.1792331300675869,0.31265215389430523,0.43233534321188927,0.6020851982757449,0.17567253718152642,0.12037100177258253,0.2443113848567009,0.2900643488392234,0.17273076437413692
0.17740509193390608,0.18826563842594624,0.11674832552671432,0.24796520546078682,0.21622694795951247,0.3394388984888792,0.1759977424517274,0.2982695819810033,0.2703087031841278,0.18132605915889144,0.32495466247200966,0.14036237122491002,0.2603380479849875,0.2935034977272153,0.1794026279821992
0.40301694720983505,0.16531020496040583,0.12539358949288726,0.26282859640195966,0.19374760333448648,0.33663167990744114,0.17457196302711964,0.30320764519274235,0.29068545904010534,0.2305681426078081,0.2973793223500252,0.1258872621692717,0.26987263606861234,0.24649750534445047,0.1815082048997283
0.1754658529534936,0.17057405970990658,0.11685177450999618,0.27958608558401465,0.14749161200597882,0.29333549458533525,0.156815848313272,0.3441024273633957,0.2694354597479105,0.25961557030677795,0.20770843932405114,0.15321871591731906,0.27422488341107965,0.2657288881018758,0.16746020875871181
0.18313133344054222,0.17632100591436028,0.23557862639427185,0.35803666757419705,0.12421581521630287,0.30189516209065914,0.15725718904286623,0.3791687060147524,0.24332908354699612,0.31244240142405033,0.29072069004178047,0.16858304711058736,0.23868373548611999,0.2206267099827528,0.14297050423920155
0.1830485723912716,0.15340700466185808,0.11827150639146566,0.33569372771307826,0.12898459285497665,0.40829993318766356,0.17287341691553593,0.3264600606635213,0.278933884575963,0.22540921671316028,0.22906969906762242,0.15665904665365815,0.21359325293451548,0.2332713333889842,0.1524402368813753
0.41315924003720284,0.1601694691926241,0.12429173476994038,0.44641308579593897,0.1436255918815732,0.5076296096667647,0.16491315420717,0.28358955029398203,0.33308738097548485,0.3342511863447726,0.22565030911937356,0.15931778773665428,0.2448326493613422,0.24458239413797855,0.16728966869413853
0.18465817905962467,0.16189633775502443,0.11628562491387129,0.8563631540164351,0.19027844909578562,0.24820758402347565,0.14319517742842436,0.28556905407458544,0.34539495781064034,0.3249461781233549,0.2831520289182663,0.19166642799973488,0.22572606662288308,0.24457430094480515,0.15525823459029198
0.17733980994671583,0.15726906573399901,0.16114839585497975,1.0067571755498648,0.18947329372167587,0.3102158010005951,0.1654438590630889,0.3902082648128271,0.26042018458247185,0.24371542455628514,0.3027511676773429,0.17168454686179757,0.23375010211020708,0.25873468816280365,0.14373414311558008
0.190268044359982,0.15534025244414806,0.10239170119166374,0.9902937533333898,0.17584579065442085,0.38257825560867786,0.16511588403955102,0.46386683359742165,0.2886755811050534,0.18229399481788278,0.2824416933581233,0.19843746768310666,0.2804876430891454,0.231466768309474,0.16632410883903503
0.18815133720636368,0.15821308409795165,0.12767028203234076,0.9849204905331135,0.20692379074171185,0.44396575540304184,0.1896577444858849,0.3081372417509556,0.3354929257184267,0.206126865465194,0.30155325308442116,0.16044459957629442,0.2816805373877287,0.24347815848886967,0.19806609489023685
0.1710397182032466,0.20354432938620448,0.10982862254604697,0.31815802305936813,0.2200695644132793,0.3486815895885229,0.1913658599369228,0.27340000960975885,0.29935793951153755,0.21203028364107013,0.2735035624355078,0.1566385254263878,0.25058371759951115,0.3256761906668544,0.17557163909077644
0.16414107382297516,0.14755702670663595,0.11552737932652235,0.2701763832010329,0.22533767111599445,0.47720787301659584,0.18431915435940027,0.2927394537255168,0.2687646131962538,0.19618193712085485,0.250810282304883,0.12892057746648788,0.29539833683520555,0.2807928677648306,0.18705882411450148
0.14560098014771938,0.14149837847799063,0.1410174798220396,0.23267250135540962,0.2305169366300106,0.37246394343674183,0.26653134264051914,0.2382186558097601,0.2871847189962864,0.23049221839755774,0.40864082984626293,0.13140314538031816,0.21934752631932497,0.27204336039721966,0.16078283078968525
0.17088986188173294,0.14902226626873016,0.16035724221728742,0.2063681809231639,0.20304650627076626,0.6065300814807415,0.23112058639526367,0.2727488474920392,0.4214277323335409,0.21522144880145788,0.2610651273280382,0.12096811505034566,0.239048695191741,0.26031277421861887,0.14530902542173862
0.17035184055566788,0.15125996014103293,0.1474846312776208,0.1916901422664523,0.19409965816885233,0.27845075353980064,0.25159167032688856,0.2844735626131296,0.27191374357789755,0.18850835086777806,0.6642461512237787,0.1290101446211338,0.30233894707635045,0.20357493311166763,0.14963024388998747
0.15594271197915077,0.12069758400321007,0.17786794202402234,0.22594910487532616,0.18298648577183485,0.2734919935464859,0.22304663620889187,0.30313437432050705,0.3781831953674555,0.1924195196479559,0.2864352148026228,0.11290125548839569,0.20760656101629138,0.295020192861557,0.19483051262795925
0.17777668684720993,0.140627296641469,0.1658875485882163,0.26425591902807355,0.18307816702872515,0.3931513438001275,0.21949294954538345,0.2921876646578312,0.2679323572665453,0.19286981131881475,0.2812008559703827,0.14857438998296857,0.15757184522226453,0.24595347791910172,0.4955153465270996
0.1649536546319723,0.15319219138473272,0.14137309975922108,0.23239948973059654,0.1605730801820755,0.2750817136839032,0.19097186625003815,0.2929606903344393,0.30958786234259605,0.2637279648333788,0.25821038894355297,0.25594852305948734,0.14917835826054215,0.5363583099097013,0.7180207390338182
0.15377372596412897,0.19400522392243147,0.12321120779961348,0.20928654773160815,0.1934917806647718,0.2938171401619911,0.20157150458544493,0.27328522596508265,0.31082080490887165,0.2831071447581053,0.2988267922773957,0.1966682909987867,0.15277137653902173,0.24366577342152596,1.0992060704156756
0.1464402647688985,0.2029164955019951,0.1339304498396814,0.22308911941945553,0.17320395354181528,0.3229809682816267,0.1781938336789608,0.24542571045458317,0.30171610973775387,0.1877242960035801,0.26442844420671463,0.13030613120645285,0.16151601541787386,0.22081967070698738,0.30909401923418045
0.1607382968068123,0.1857949821278453,0.7871004701592028,0.2532982062548399,0.17388810217380524,0.2653896575793624,0.190089357085526,0.2406929936259985,0.23816293478012085,0.19342423416674137,0.2695560734719038,0.11270746961236,0.1365778772160411,0.2744353152811527,0.20226610638201237
0.15160206053406,0.16887697391211987,0.13354567484930158,0.20127343526110053,0.17652355274185538,0.2570773996412754,0.25966259371489286,0.23559269215911627,0.2293016705662012,0.2060563862323761,0.30142912920564413,0.10915868985466659,0.15283380448818207,0.20238351821899414,0.2013787180185318
0.15457384753972292,0.16422033496201038,0.16770903021097183,0.24869712069630623,0.1811516983434558,0.3222240377217531,0.1486656367778778,0.2239214964210987,0.22734998166561127,0.22068276535719633,0.27038917504251003,0.1241205120459199,0.15249826945364475,0.2347708810120821,0.1659904634580016
0.15711105149239302,0.1538918362930417,0.15692106680944562,0.29807637073099613,0.17422682512551546,0.431163614615798,0.1372558018192649,0.24049279978498816,0.2580597996711731,0.20020037610083818,0.7673301259055734,0.16654912754893303,0.23548333253711462,0.2359506767243147,0.1382046015933156
0.17925042007118464,0.16039415076375008,0.19465504959225655,0.26975777791813016,0.18730193004012108,0.4529275353997946,0.18114519072696567,0.7178920274600387,0.27716910373419523,0.19340162072330713,0.40201434027403593,0.13351295702159405,0.16825192142277956,0.2340346984565258,0.13075070921331644
0.17610634304583073,0.15746611962094903,0.11820988077670336,0.2872522291727364,0.17638167459517717,0.3731586169451475,0.13348854891955853,0.9041936728172004,0.3422371642664075,0.18142417445778847,0.32761966064572334,0.15751085942611098,0.17395056318491697,0.28173430636525154,0.13910141866654158
0.16815392952412367,0.1614568717777729,0.12943550432100892,0.3096295683644712,0.265086998231709,0.3615731494501233,0.15435660956427455,0.25259476248174906,0.3119369028136134,0.22332032956182957,0.3147095702588558,0.11982771335169673,0.2044643945991993,0.23097296617925167,0.13714789133518934
0.39337158016860485,0.17515945062041283,0.1198429106734693,0.24627653416246176,0.2377905184403062,0.3710048673674464,0.1846299315802753,0.27676185220479965,0.3806752320379019,0.21039524395018816,0.2915718611329794,0.12938339775428176,0.18646982684731483,0.41640147008001804,0.14620400685817003
0.17970586754381657,0.17594593297690153,0.14515003701671958,0.30202255584299564,0.1775517649948597,0.5534852221608162,0.2034576265141368,0.2862611417658627,0.3949342053383589,0.1985102416947484,0.2495288960635662,0.11438637459650636,0.19444714672863483,0.22388320742174983,0.15318691823631525
0.19087245874106884,0.1534884232096374,0.11203519254922867,0.3370182644575834,0.17345658410340548,0.4495574599131942,0.25664184987545013,0.26029721228405833,0.34581289533525705,0.3628884069621563,0.28500837180763483,0.11522037023678422,0.205732642672956,0.2841862253844738,0.16582042071968317
0.1846024738624692,0.1439113775268197,0.1049189637415111,0.27539560571312904,0.17370811942964792,0.32820084132254124,0.2176448991522193,0.23551776073873043,0.34769778046756983,0.1887034811079502,0.28227129206061363,0.11501033417880535,0.1784939169883728,0.21816304977983236,0.17315412126481533
0.15753425005823374,0.13393119256943464,0.08556149806827307,0.20183686632663012,0.15808070776984096,0.9884061776101589,0.19394417433068156,0.20301433512941003,0.3912514606490731,0.17371086403727531,0.2984395045787096,0.11125612026080489,0.1530409986153245,0.2391623044386506,0.16696709766983986
0.15287698153406382,0.12405373062938452,0.10224132146686316,0.2316049854271114,0.14646777417510748,0.2595899412408471,0.21778014488518238,0.18193337926641107,0.34376244246959686,0.18707706779241562,0.3073519356548786,0.10389897925779223,0.1626579212024808,0.2625590665265918,0.18429253436625004
0.1522574434056878,0.12069086637347937,0.09091588901355863,0.3299989220686257,0.218067966401577,0.2891939836554229,0.16843041218817234,0.20589300757274032,0.5001285094767809,0.19778821896761656,0.38020731322467327,0.08522034995257854,0.13289806619286537,0.2865563100203872,0.14835375640541315
0.14910091366618872,0.1087170010432601,0.10160964354872704,0.2937514642253518,0.21135826548561454,0.34703157329931855,0.15093402564525604,0.18901088135316968,0.3792590117082,0.288130852393806,0.29660026729106903,0.11748279025778174,0.139303014613688,0.2933130981400609,0.1708750957623124
0.15192773006856441,0.11873124213889241,0.10946895880624652,0.21748600713908672,0.16020180191844702,1.0399646600708365,0.16388270910829306,0.1667805165052414,0.2834125589579344,0.3705695108510554,0.34354354813694954,0.10409393906593323,0.2078511230647564,0.3004718730226159,0.1670665144920349
0.168574633076787,0.12209589034318924,0.11629860661923885,0.195390485227108,0.15378648322075605,0.38178177643567324,0.21659190487116575,0.17705873772501945,0.30559755954891443,0.21420385222882032,0.34138524159789085,0.10111977299675345,0.2057040836662054,0.29837827384471893,0.14701690524816513
0.16316176485270262,0.14703398291021585,0.1170340827666223,0.20585038280114532,0.14373897574841976,1.3694074042141438,0.1826010220684111,0.2187739722430706,0.22202071081846952,0.20242630317807198,0.3163381312042475,0.11502809869125485,0.15031225327402353,0.29641703329980373,0.1490015285089612
0.19213782623410225,0.1885223649442196,0.10487207118421793,0.21953929448500276,0.14259130228310823,0.38758290000259876,0.18093991186469793,0.28325409814715385,0.25276449881494045,0.254709729924798,0.2964333575218916,0.11066180234774947,0.17472371086478233,0.28882510401308537,0.1557139065116644
0.18780893553048372,0.1926062274724245,0.11447939416393638,0.2317220182158053,0.15134335961192846,0.35365466494113207,0.30532208923250437,0.25929437205195427,0.27576194424182177,0.24482024554163218,0.3020522929728031,0.13255341490730643,0.1417558086104691,0.307458708062768,0.15263686887919903
0.175525083206594,0.23244968988001347,0.13860481278970838,0.2814777954481542,0.16352602187544107,0.3998128483071923,0.21119556901976466,0.2449385873042047,0.20309458766132593,0.9045863840728998,0.2565155178308487,0.1275509805418551,0.1811637724749744,0.28727427311241627,0.16126953531056643
0.18800613190978765,0.22170896362513304,0.12773972190916538,0.2918761819601059,0.18234010506421328,0.24057737737894058,0.2787773674353957,0.25151212327182293,0.25986302085220814,1.0080877728760242,0.2737829452380538,0.1364228310994804,0.22814380517229438,0.2388598397374153,0.14569654408842325
0.17840242199599743,0.20010200142860413,0.12179899122565985,0.2962872195057571,0.1822873130440712,0.3116067014634609,0.3819541158154607,0.2861031498759985,0.29312182776629925,0.9352168310433626,0.26376770716160536,0.12017993861809373,0.15765883959829807,0.27406288404017687,0.14068323001265526
0.17706785164773464,0.1699986532330513,0.12201103009283543,0.21702988911420107,0.15866849198937416,0.22263262141495943,0.3936469256877899,0.29466708842664957,0.330480245873332,0.16658940725028515,0.21033098548650742,0.21383696794509888,0.2150519392453134,0.3671120647341013,0.1339249089360237
0.18834245949983597,0.20194796938449144,0.14795716991648078,0.2374498569406569,0.15575012005865574,0.2403648253530264,0.8808696623891592,0.2971038166433573,0.33036372624337673,0.1840814920142293,0.20414234790951014,0.11658321460708976,0.18353260168805718,0.28779731690883636,0.13775790762156248
0.19448726251721382,0.20573522336781025,0.1685359450057149,0.2062976169399917,0.16338745970278978,0.27178897242993116,0.8735161116346717,0.28006452694535255,0.24519846960902214,0.17748800944536924,0.2168405381962657,0.09276423789560795,0.14870403381064534,0.27204261533915997,0.14173922780901194
0.17085488140583038,0.1719939662143588,0.16214038478210568,0.21388819813728333,0.1491378960199654,0.30095298402011395,0.914899667724967,0.31624139845371246,0.19932605605572462,0.18203730648383498,0.2382876481860876,0.10560409119352698,0.15108147356659174,0.22749078832566738,0.14825700782239437
0.16080243047326803,0.18123340606689453,0.13357500080019236,0.25719249807298183,0.12258556019514799,0.32457259483635426,0.9273528279736638,0.24567917454987764,0.19876828789710999,0.19924523727968335,0.24672571569681168,0.11065402533859015,0.2057224572636187,0.21681330911815166,0.14490038063377142
0.16874367091804743,0.16349617764353752,0.1225841986015439,0.2602262571454048,0.14979785960167646,0.29184887558221817,0.9222410209476948,0.2404875084757805,0.22643138375133276,0.15861171018332243,0.24516627192497253,0.12163256108760834,0.1903682565316558,0.21205187495797873,0.13486913964152336
0.1452898606657982,0.17802438605576754,0.1160076530650258,0.2634268971160054,0.14110834104940295,0.32425223197788,0.908424137160182,0.2672418328002095,0.2298934906721115,0.13439693162217736,0.29349751956760883,0.21482892893254757,0.16596935549750924,0.3069603322073817,0.14135378412902355
0.1532725766301155,0.12859793938696384,1.2199703366495669,0.23228020360693336,0.1460515158250928,0.31643678434193134,1.0572889875620604,0.27174885105341673,0.20166045147925615,0.13929172046482563,0.3151233848184347,0.1621220326051116,0.1523529696278274,0.3529308643192053,0.1516735078766942
0.15413871686905622,0.1136566698551178,1.1362588722258806,0.2549734660424292,0.14677704218775034,0.35986660048365593,0.9469663286581635,0.2561642602086067,0.2268820689059794,0.14534078538417816,0.35479515232145786,0.1528722494840622,0.1598908193409443,0.2701070886105299,0.16459545772522688
0.1666443543508649,0.11892819590866566,0.71936568710953,0.2637345502153039,0.15619733603671193,0.3305787546560168,0.21138565707951784,0.2524401806294918,0.24167551612481475,0.1694735363125801,0.3092311806976795,0.10701577505096793,0.17322340328246355,0.28461335971951485,0.16312356758862734
0.17259473260492086,0.1306368289515376,0.10709547717124224,0.284949304535985,0.15840681781992316,0.3133818656206131,0.5662707621231675,0.2546306550502777,0.2412697970867157,0.17432481003925204,0.3102742303162813,0.2292076963931322,0.18203714350238442,0.2557543944567442,0.16152813471853733
0.16543154511600733,0.1368836760520935,0.10420440649613738,0.22495626285672188,0.15932608442381024,0.3304601861163974,0.2090461510233581,0.25781814474612474,0.23661580309271812,0.16126827336847782,0.2887572664767504,0.16056771716102958,0.17979470640420914,0.22593271732330322,0.1589054735377431
0.17585204541683197,0.1446652188897133,0.1377873718738556,0.2738430369645357,0.15899794129654765,0.323187748901546,0.20136915240436792,0.2794701065868139,0.2219717400148511,0.16483025159686804,0.29834169521927834,0.14816776337102056,0.1827549603767693,0.20876562129706144,0.1702101044356823
0.1809848751872778,0.17710712272673845,0.11699252622202039,0.31145125813782215,0.15468331519514322,0.3139846967533231,0.23008543998003006,0.49664918798953295,0.2772764749825001,0.1667571603320539,0.5861422475427389,0.10740694077685475,0.18334119906648993,0.23285524360835552,0.1958978408947587
0.19328140188008547,0.1689185630530119,0.11635601613670588,0.27714520413428545,0.13498204061761498,0.2580728530883789,0.5332446885295212,0.9099250864237547,0.2977356221526861,0.3646746641024947,0.2989243697375059,0.16678480803966522,0.190727679990232,0.23340175673365593,0.20069368742406368
0.17358426749706268,0.1936584343202412,0.1491737151518464,0.3102884478867054,0.1315471436828375,0.2538770064711571,0.8322334960103035,0.3376203617081046,0.2908609202131629,0.4011445385403931,0.32363087497651577,0.14917768677696586,0.2415867568925023,0.2244330421090126,0.21328691020607948
